date,Q - HN,Q - ST,Q - TC
30/8/2017,6830.0,9130.0,3360.0
31/8/2017,6520.0,8830.0,3240.0
1/9/2017,6330.0,8430.0,3090.0
2/9/2017,5960.0,7930.0,2900.0
3/9/2017,5370.0,7080.0,2560.0
4/9/2017,4920.0,6760.0,2320.0
5/9/2017,5140.0,7400.0,2420.0
6/9/2017,5640.0,7850.0,2690.0
7/9/2017,5500.0,7530.0,2620.0
8/9/2017,5660.0,8050.0,2700.0
9/9/2017,6080.0,8500.0,2890.0
10/9/2017,6770.0,9630.0,3280.0
11/9/2017,7590.0,10700.0,3760.0
12/9/2017,8100.0,11200.0,4060.0
13/9/2017,8230.0,11200.0,4140.0
14/9/2017,8000.0,10800.0,4040.0
15/9/2017,7740.0,10400.0,3880.0
16/9/2017,7270.0,9620.0,3650.0
17/9/2017,6780.0,9020.0,3390.0
18/9/2017,6180.0,8070.0,3090.0
19/9/2017,5310.0,6860.0,2590.0
20/9/2017,4560.0,6190.0,2190.0
21/9/2017,4360.0,6210.0,2050.0
22/9/2017,4270.0,6010.0,2000.0
23/9/2017,4110.0,5850.0,1890.0
24/9/2017,3990.0,5720.0,1820.0
25/9/2017,3770.0,5420.0,1720.0
26/9/2017,3640.0,5260.0,1670.0
27/9/2017,3640.0,5360.0,1660.0
28/9/2017,3770.0,5490.0,1710.0
29/9/2017,3670.0,5230.0,1630.0
30/9/2017,3490.0,4990.0,1560.0
31/9/2017,0.0,0.0,0.0
1/10/2017,3350.0,4880.0,1510.0
2/10/2017,3270.0,4610.0,1460.0
3/10/2017,3130.0,4620.0,1380.0
4/10/2017,3270.0,4880.0,1530.0
5/10/2017,3360.0,4930.0,1520.0
6/10/2017,3430.0,4980.0,1570.0
7/10/2017,3290.0,4680.0,1510.0
8/10/2017,3260.0,4740.0,1520.0
9/10/2017,3290.0,4710.0,1550.0
10/10/2017,3530.0,4690.0,1620.0
11/10/2017,6480.0,9960.0,2470.0
12/10/2017,10600.0,13900.0,4640.0
13/10/2017,8730.0,10600.0,4440.0
14/10/2017,7210.0,8640.0,3680.0
15/10/2017,6000.0,7390.0,3000.0
16/10/2017,5030.0,6510.0,2510.0
17/10/2017,4260.0,5670.0,2080.0
18/10/2017,3680.0,5240.0,1760.0
19/10/2017,3450.0,5040.0,1600.0
20/10/2017,3320.0,4920.0,1550.0
21/10/2017,3200.0,4740.0,1480.0
22/10/2017,3150.0,4690.0,1460.0
23/10/2017,3080.0,4540.0,1440.0
24/10/2017,3010.0,4460.0,1400.0
25/10/2017,2980.0,4320.0,1390.0
26/10/2017,2900.0,4130.0,1330.0
27/10/2017,2770.0,4090.0,1260.0
28/10/2017,2760.0,4170.0,1280.0
29/10/2017,2790.0,4180.0,1270.0
30/10/2017,2690.0,3940.0,1210.0
31/10/2017,2680.0,3970.0,1190.0
1/11/2017,2750.0,4040.0,1250.0
2/11/2017,2600.0,3810.0,1130.0
3/11/2017,2370.0,3510.0,965.0
4/11/2017,2160.0,3380.0,911.0
5/11/2017,2210.0,3230.0,953.0
6/11/2017,2180.0,3110.0,1070.0
7/11/2017,2260.0,3120.0,1020.0
8/11/2017,2160.0,3090.0,985.0
9/11/2017,2120.0,2950.0,995.0
10/11/2017,2240.0,2970.0,985.0
11/11/2017,2160.0,2960.0,964.0
12/11/2017,2070.0,2940.0,960.0
13/11/2017,1960.0,2950.0,915.0
14/11/2017,1930.0,2940.0,877.0
15/11/2017,1770.0,2840.0,775.0
16/11/2017,1630.0,2780.0,703.0
17/11/2017,1650.0,2740.0,726.0
18/11/2017,1790.0,2840.0,813.0
19/11/2017,1760.0,2840.0,779.0
20/11/2017,1800.0,2690.0,803.0
21/11/2017,1730.0,2550.0,791.0
22/11/2017,1590.0,2290.0,754.0
23/11/2017,1430.0,2100.0,683.0
24/11/2017,1260.0,1940.0,587.0
25/11/2017,1150.0,1690.0,540.0
26/11/2017,1130.0,1770.0,525.0
27/11/2017,1210.0,1880.0,564.0
28/11/2017,1270.0,2050.0,589.0
29/11/2017,1350.0,2210.0,622.0
30/11/2017,1200.0,1980.0,537.0
31/11/2017,0.0,0.0,0.0
1/12/2017,1000.0,1900.0,471.0
2/12/2017,1290.0,2230.0,634.0
3/12/2017,1590.0,2400.0,712.0
4/12/2017,1510.0,2130.0,699.0
5/12/2017,1380.0,1810.0,640.0
6/12/2017,1400.0,1750.0,713.0
7/12/2017,1510.0,1830.0,719.0
8/12/2017,1470.0,1800.0,688.0
9/12/2017,1330.0,1690.0,656.0
10/12/2017,1290.0,1720.0,608.0
11/12/2017,1070.0,1540.0,519.0
12/12/2017,1020.0,1660.0,464.0
13/12/2017,1020.0,1740.0,470.0
14/12/2017,1050.0,1770.0,519.0
15/12/2017,1100.0,1770.0,524.0
16/12/2017,1100.0,1790.0,521.0
17/12/2017,1040.0,1610.0,498.0
18/12/2017,1050.0,1460.0,536.0
19/12/2017,1070.0,1500.0,509.0
20/12/2017,1090.0,1560.0,535.0
21/12/2017,1200.0,1630.0,620.0
22/12/2017,1330.0,1780.0,617.0
23/12/2017,1350.0,1830.0,577.0
24/12/2017,1190.0,1840.0,583.0
25/12/2017,1270.0,2100.0,568.0
26/12/2017,1360.0,2220.0,616.0
27/12/2017,1410.0,2320.0,598.0
28/12/2017,1460.0,2550.0,610.0
29/12/2017,1490.0,2620.0,647.0
30/12/2017,1420.0,2370.0,619.0
31/12/2017,1240.0,2010.0,594.0
1/1/2018,1320.0,1970.0,592.0
2/1/2018,1370.0,1740.0,627.0
3/1/2018,1410.0,1760.0,672.0
4/1/2018,1490.0,1810.0,684.0
5/1/2018,1420.0,1800.0,648.0
6/1/2018,1380.0,1890.0,604.0
7/1/2018,1280.0,1760.0,590.0
8/1/2018,1200.0,1610.0,542.0
9/1/2018,881.0,1770.0,399.0
10/1/2018,841.0,1920.0,348.0
11/1/2018,1030.0,2120.0,449.0
12/1/2018,1070.0,1970.0,467.0
13/1/2018,1340.0,2380.0,626.0
14/1/2018,1890.0,3230.0,804.0
15/1/2018,2070.0,3420.0,867.0
16/1/2018,2130.0,3400.0,888.0
17/1/2018,2070.0,3340.0,899.0
18/1/2018,2050.0,3330.0,897.0
19/1/2018,2050.0,3350.0,884.0
20/1/2018,1860.0,2700.0,831.0
21/1/2018,1350.0,1740.0,620.0
22/1/2018,995.0,1420.0,481.0
23/1/2018,1000.0,1530.0,425.0
24/1/2018,1020.0,1570.0,404.0
25/1/2018,1260.0,2190.0,520.0
26/1/2018,1660.0,2940.0,652.0
27/1/2018,1880.0,3160.0,780.0
28/1/2018,2050.0,3250.0,894.0
29/1/2018,2060.0,3270.0,920.0
30/1/2018,2100.0,3300.0,977.0
31/1/2018,2140.0,3340.0,983.0
1/2/2018,2110.0,3350.0,918.0
2/2/2018,2170.0,3380.0,943.0
3/2/2018,2120.0,3380.0,911.0
4/2/2018,1830.0,2590.0,809.0
5/2/2018,1220.0,1680.0,543.0
6/2/2018,974.0,1650.0,379.0
7/2/2018,1320.0,2620.0,510.0
8/2/2018,1690.0,3170.0,677.0
9/2/2018,1920.0,3320.0,789.0
10/2/2018,1970.0,3340.0,815.0
11/2/2018,1980.0,3340.0,840.0
12/2/2018,1990.0,3350.0,840.0
13/2/2018,1920.0,2980.0,835.0
14/2/2018,1630.0,2240.0,760.0
15/2/2018,1180.0,1440.0,530.0
16/2/2018,928.0,1240.0,453.0
17/2/2018,841.0,1260.0,356.0
18/2/2018,829.0,1210.0,378.0
19/2/2018,808.0,1120.0,346.0
20/2/2018,720.0,1150.0,272.0
21/2/2018,842.0,1580.0,313.0
22/2/2018,1220.0,2360.0,486.0
23/2/2018,1380.0,2280.0,493.0
24/2/2018,1070.0,1550.0,445.0
25/2/2018,991.0,1450.0,437.0
26/2/2018,987.0,1350.0,480.0
27/2/2018,1040.0,1270.0,470.0
28/2/2018,1110.0,1280.0,485.0
29/2/2018,0.0,0.0,0.0
30/2/2018,0.0,0.0,0.0
31/2/2018,0.0,0.0,0.0
1/3/2018,1080.0,1280.0,448.0
2/3/2018,1050.0,1370.0,447.0
3/3/2018,1030.0,1330.0,505.0
4/3/2018,924.0,1220.0,431.0
5/3/2018,739.0,1130.0,406.0
6/3/2018,660.0,1200.0,232.0
7/3/2018,636.0,1230.0,222.0
8/3/2018,713.0,1250.0,298.0
9/3/2018,646.0,1250.0,252.0
10/3/2018,886.0,1360.0,396.0
11/3/2018,1040.0,1380.0,451.0
12/3/2018,943.0,1250.0,417.0
13/3/2018,939.0,1310.0,431.0
14/3/2018,946.0,1370.0,398.0
15/3/2018,996.0,1470.0,415.0
16/3/2018,962.0,1460.0,390.0
17/3/2018,1030.0,1620.0,415.0
18/3/2018,1050.0,1690.0,444.0
19/3/2018,1050.0,1710.0,428.0
20/3/2018,1140.0,1980.0,458.0
21/3/2018,1070.0,1910.0,392.0
22/3/2018,1070.0,1870.0,422.0
23/3/2018,1130.0,1830.0,471.0
24/3/2018,1200.0,1830.0,471.0
25/3/2018,1270.0,1830.0,548.0
26/3/2018,1250.0,1790.0,555.0
27/3/2018,1260.0,1760.0,549.0
28/3/2018,1290.0,1800.0,590.0
29/3/2018,1320.0,1920.0,595.0
30/3/2018,1330.0,2010.0,569.0
31/3/2018,1280.0,2030.0,530.0
1/4/2018,1200.0,1970.0,480.0
2/4/2018,1080.0,1870.0,420.0
3/4/2018,1170.0,2020.0,424.0
4/4/2018,1220.0,2060.0,488.0
5/4/2018,1280.0,2110.0,508.0
6/4/2018,1330.0,2120.0,547.0
7/4/2018,1240.0,2070.0,487.0
8/4/2018,1420.0,2100.0,605.0
9/4/2018,1480.0,2100.0,654.0
10/4/2018,1420.0,2080.0,605.0
11/4/2018,1400.0,2070.0,610.0
12/4/2018,1360.0,2000.0,569.0
13/4/2018,1320.0,1980.0,548.0
14/4/2018,1280.0,1980.0,530.0
15/4/2018,1220.0,1960.0,489.0
16/4/2018,1080.0,1940.0,429.0
17/4/2018,1150.0,1990.0,428.0
18/4/2018,1280.0,2040.0,519.0
19/4/2018,1310.0,2010.0,546.0
20/4/2018,1330.0,1940.0,583.0
21/4/2018,1340.0,1850.0,582.0
22/4/2018,1350.0,1810.0,596.0
23/4/2018,1390.0,1820.0,645.0
24/4/2018,1340.0,1830.0,617.0
25/4/2018,1340.0,1870.0,571.0
26/4/2018,1370.0,1940.0,655.0
27/4/2018,1400.0,2030.0,625.0
28/4/2018,1340.0,2180.0,583.0
29/4/2018,1350.0,2310.0,558.0
30/4/2018,1360.0,2200.0,560.0
31/4/2018,0.0,0.0,0.0
1/5/2018,1350.0,2030.0,550.0
2/5/2018,1310.0,2000.0,556.0
3/5/2018,1350.0,2050.0,618.0
4/5/2018,1490.0,2130.0,670.0
5/5/2018,1850.0,2830.0,838.0
6/5/2018,2190.0,3420.0,980.0
7/5/2018,2170.0,3380.0,975.0
8/5/2018,2070.0,3190.0,947.0
9/5/2018,1880.0,2880.0,840.0
10/5/2018,1790.0,2740.0,795.0
11/5/2018,1840.0,2880.0,827.0
12/5/2018,1900.0,3130.0,818.0
13/5/2018,1940.0,3200.0,836.0
14/5/2018,1750.0,2920.0,755.0
15/5/2018,1740.0,2910.0,740.0
16/5/2018,1900.0,3010.0,830.0
17/5/2018,1920.0,2930.0,870.0
18/5/2018,1890.0,2840.0,843.0
19/5/2018,1920.0,2930.0,853.0
20/5/2018,1940.0,2820.0,888.0
21/5/2018,1980.0,2890.0,879.0
22/5/2018,1940.0,2850.0,877.0
23/5/2018,1880.0,2900.0,841.0
24/5/2018,1870.0,3100.0,833.0
25/5/2018,2010.0,3360.0,892.0
26/5/2018,1860.0,3120.0,798.0
27/5/2018,1730.0,3000.0,701.0
28/5/2018,1680.0,2800.0,706.0
29/5/2018,1800.0,3040.0,785.0
30/5/2018,1960.0,3090.0,840.0
31/5/2018,2000.0,3280.0,907.0
1/6/2018,2170.0,3490.0,982.0
2/6/2018,2160.0,3360.0,971.0
3/6/2018,2170.0,3350.0,998.0
4/6/2018,2190.0,3230.0,1010.0
5/6/2018,2050.0,3250.0,937.0
6/6/2018,2270.0,3920.0,1040.0
7/6/2018,2590.0,4320.0,1130.0
8/6/2018,2450.0,4090.0,1100.0
9/6/2018,2340.0,3850.0,1020.0
10/6/2018,2170.0,3730.0,924.0
11/6/2018,2050.0,3570.0,877.0
12/6/2018,2100.0,3650.0,912.0
13/6/2018,2220.0,3770.0,972.0
14/6/2018,2280.0,3940.0,1040.0
15/6/2018,2470.0,4150.0,1140.0
16/6/2018,2640.0,4180.0,1180.0
17/6/2018,2780.0,4330.0,1280.0
18/6/2018,2770.0,4200.0,1270.0
19/6/2018,2710.0,4130.0,1270.0
20/6/2018,2700.0,4350.0,1230.0
21/6/2018,2650.0,4340.0,1180.0
22/6/2018,2490.0,4140.0,1090.0
23/6/2018,2310.0,3910.0,979.0
24/6/2018,2230.0,3850.0,943.0
25/6/2018,2470.0,4640.0,1040.0
26/6/2018,4120.0,7170.0,1880.0
27/6/2018,4650.0,7290.0,2230.0
28/6/2018,4180.0,6340.0,2060.0
29/6/2018,3670.0,5650.0,1760.0
30/6/2018,3310.0,5150.0,1530.0
31/6/2018,0.0,0.0,0.0
1/7/2018,2950.0,4860.0,1420.0
2/7/2018,2880.0,4560.0,1320.0
3/7/2018,2730.0,4380.0,1230.0
4/7/2018,2660.0,4260.0,1190.0
5/7/2018,2600.0,4180.0,1150.0
6/7/2018,2560.0,4220.0,1120.0
7/7/2018,2550.0,4210.0,1110.0
8/7/2018,2890.0,5260.0,1260.0
9/7/2018,3300.0,5690.0,1460.0
10/7/2018,4040.0,6880.0,1820.0
11/7/2018,4510.0,7190.0,2090.0
12/7/2018,4580.0,7190.0,2160.0
13/7/2018,4630.0,7170.0,2190.0
14/7/2018,4670.0,7180.0,2220.0
15/7/2018,4840.0,7520.0,2320.0
16/7/2018,5260.0,8040.0,2560.0
17/7/2018,5480.0,8290.0,2680.0
18/7/2018,5600.0,8440.0,2730.0
19/7/2018,5710.0,8600.0,2780.0
20/7/2018,5820.0,8770.0,2850.0
21/7/2018,7700.0,11900.0,3860.0
22/7/2018,9120.0,13300.0,4680.0
23/7/2018,8060.0,11400.0,4150.0
24/7/2018,6440.0,8900.0,3330.0
25/7/2018,5250.0,7480.0,2590.0
26/7/2018,4810.0,7250.0,2310.0
27/7/2018,5030.0,7830.0,2430.0
28/7/2018,5800.0,8930.0,2870.0
29/7/2018,6350.0,9490.0,3170.0
30/7/2018,6290.0,9180.0,3160.0
31/7/2018,5570.0,7950.0,2820.0
1/8/2018,4920.0,7000.0,2450.0
2/8/2018,4440.0,6570.0,2150.0
3/8/2018,4180.0,6240.0,2010.0
4/8/2018,3960.0,6030.0,1860.0
5/8/2018,4130.0,6670.0,1930.0
6/8/2018,5030.0,8090.0,2400.0
7/8/2018,5590.0,8620.0,2710.0
8/8/2018,6110.0,9290.0,2970.0
9/8/2018,6350.0,9530.0,3140.0
10/8/2018,6680.0,10100.0,3310.0
11/8/2018,6740.0,10000.0,3410.0
12/8/2018,6770.0,10300.0,3400.0
13/8/2018,6900.0,10400.0,3480.0
14/8/2018,6850.0,10300.0,3440.0
15/8/2018,6770.0,9990.0,3370.0
16/8/2018,6520.0,9770.0,3250.0
17/8/2018,6550.0,9830.0,3270.0
18/8/2018,6680.0,9980.0,3380.0
19/8/2018,6020.0,8610.0,3060.0
20/8/2018,4650.0,6820.0,2320.0
21/8/2018,3830.0,6070.0,1850.0
22/8/2018,3420.0,5810.0,1640.0
23/8/2018,3300.0,5590.0,1560.0
24/8/2018,3250.0,5610.0,1510.0
25/8/2018,3430.0,5950.0,1630.0
26/8/2018,3630.0,6170.0,1740.0
27/8/2018,3440.0,5720.0,1660.0
28/8/2018,3260.0,5600.0,1520.0
29/8/2018,3250.0,5570.0,1540.0
30/8/2018,3730.0,6240.0,1900.0
31/8/2018,5070.0,8370.0,2600.0
1/9/2018,6120.0,9290.0,3160.0
2/9/2018,5700.0,8390.0,2950.0
3/9/2018,5190.0,7960.0,2650.0
4/9/2018,5700.0,9090.0,2820.0
5/9/2018,6120.0,9310.0,3100.0
6/9/2018,6080.0,9200.0,3040.0
7/9/2018,6030.0,9160.0,3020.0
8/9/2018,5900.0,8960.0,2940.0
9/9/2018,5480.0,8140.0,2710.0
10/9/2018,4370.0,6500.0,2130.0
11/9/2018,3450.0,5580.0,1600.0
12/9/2018,3110.0,5290.0,1410.0
13/9/2018,3210.0,5740.0,1450.0
14/9/2018,3620.0,6290.0,1680.0
15/9/2018,3880.0,6610.0,1810.0
16/9/2018,4060.0,6690.0,1910.0
17/9/2018,3630.0,5700.0,1760.0
18/9/2018,3170.0,5130.0,1550.0
19/9/2018,3080.0,5080.0,1500.0
20/9/2018,3360.0,5780.0,1630.0
21/9/2018,3500.0,5660.0,1710.0
22/9/2018,3100.0,5060.0,1470.0
23/9/2018,2850.0,4820.0,1320.0
24/9/2018,2750.0,4710.0,1240.0
25/9/2018,2600.0,4520.0,1200.0
26/9/2018,2550.0,4400.0,1180.0
27/9/2018,2670.0,4670.0,1230.0
28/9/2018,2830.0,4760.0,1330.0
29/9/2018,2800.0,4790.0,1290.0
30/9/2018,2890.0,4950.0,1340.0
31/9/2018,0.0,0.0,0.0
1/10/2018,2830.0,4670.0,1340.0
2/10/2018,2610.0,4200.0,1220.0
3/10/2018,2520.0,4050.0,1210.0
4/10/2018,2510.0,4000.0,1200.0
5/10/2018,2440.0,3930.0,1140.0
6/10/2018,2450.0,4030.0,1120.0
7/10/2018,2400.0,3930.0,1100.0
8/10/2018,2270.0,3720.0,1030.0
9/10/2018,2120.0,3700.0,954.0
10/10/2018,2120.0,3800.0,928.0
11/10/2018,2170.0,3940.0,958.0
12/10/2018,2190.0,3730.0,989.0
13/10/2018,2220.0,3640.0,1040.0
14/10/2018,2260.0,3580.0,1040.0
15/10/2018,2140.0,3540.0,1010.0
16/10/2018,2080.0,3580.0,939.0
17/10/2018,2250.0,3760.0,1030.0
18/10/2018,2290.0,3920.0,1040.0
19/10/2018,2430.0,4060.0,1070.0
20/10/2018,2460.0,3980.0,1130.0
21/10/2018,2240.0,3540.0,1020.0
22/10/2018,2100.0,3400.0,934.0
23/10/2018,2110.0,3520.0,915.0
24/10/2018,2410.0,4200.0,1070.0
25/10/2018,3010.0,5230.0,1380.0
26/10/2018,3130.0,5180.0,1460.0
27/10/2018,2980.0,4920.0,1370.0
28/10/2018,2870.0,4730.0,1330.0
29/10/2018,2840.0,4670.0,1300.0
30/10/2018,2740.0,4380.0,1260.0
31/10/2018,2530.0,4060.0,1170.0
1/11/2018,2440.0,3800.0,1090.0
2/11/2018,2390.0,3590.0,1100.0
3/11/2018,2230.0,3440.0,1050.0
4/11/2018,2150.0,3400.0,969.0
5/11/2018,2020.0,3360.0,910.0
6/11/2018,1860.0,3260.0,802.0
7/11/2018,1740.0,3110.0,740.0
8/11/2018,1830.0,3110.0,816.0
9/11/2018,1830.0,3040.0,820.0
10/11/2018,1840.0,3000.0,819.0
11/11/2018,1880.0,3020.0,862.0
12/11/2018,1930.0,3000.0,899.0
13/11/2018,1900.0,2950.0,871.0
14/11/2018,1850.0,2890.0,850.0
15/11/2018,1890.0,2950.0,869.0
16/11/2018,2000.0,3220.0,902.0
17/11/2018,2030.0,3400.0,924.0
18/11/2018,1970.0,3310.0,896.0
19/11/2018,1870.0,3230.0,820.0
20/11/2018,1780.0,3110.0,774.0
21/11/2018,1770.0,3160.0,750.0
22/11/2018,1680.0,3020.0,714.0
23/11/2018,1700.0,2860.0,743.0
24/11/2018,1750.0,2860.0,811.0
25/11/2018,1870.0,2890.0,850.0
26/11/2018,1950.0,2940.0,895.0
27/11/2018,1940.0,2900.0,907.0
28/11/2018,1880.0,2840.0,878.0
29/11/2018,1820.0,2740.0,839.0
30/11/2018,1780.0,2700.0,804.0
31/11/2018,0.0,0.0,0.0
1/12/2018,1720.0,2600.0,803.0
2/12/2018,1580.0,2460.0,744.0
3/12/2018,1430.0,2410.0,603.0
4/12/2018,1300.0,2460.0,540.0
5/12/2018,1330.0,2580.0,559.0
6/12/2018,1530.0,2640.0,678.0
7/12/2018,1630.0,2600.0,724.0
8/12/2018,1640.0,2530.0,751.0
9/12/2018,1620.0,2290.0,769.0
10/12/2018,1580.0,2050.0,751.0
11/12/2018,1500.0,1960.0,710.0
12/12/2018,1330.0,1980.0,612.0
13/12/2018,1380.0,2200.0,642.0
14/12/2018,1520.0,2370.0,669.0
15/12/2018,1550.0,2430.0,712.0
16/12/2018,1470.0,2310.0,667.0
17/12/2018,1170.0,1860.0,490.0
18/12/2018,1070.0,1860.0,455.0
19/12/2018,1040.0,1830.0,432.0
20/12/2018,1080.0,1910.0,478.0
21/12/2018,1210.0,2010.0,536.0
22/12/2018,1280.0,1960.0,559.0
23/12/2018,1300.0,1870.0,619.0
24/12/2018,1370.0,1790.0,659.0
25/12/2018,1510.0,1820.0,734.0
26/12/2018,1540.0,1940.0,726.0
27/12/2018,1470.0,1840.0,681.0
28/12/2018,1470.0,1860.0,667.0
29/12/2018,1370.0,1790.0,634.0
30/12/2018,1180.0,1600.0,556.0
31/12/2018,909.0,1420.0,434.0
1/1/2019,857.0,1500.0,387.0
2/1/2019,920.0,1610.0,407.0
3/1/2019,1140.0,1800.0,506.0
4/1/2019,1180.0,1730.0,511.0
5/1/2019,1200.0,1830.0,540.0
6/1/2019,1170.0,1650.0,538.0
7/1/2019,1090.0,1410.0,532.0
8/1/2019,1100.0,1560.0,529.0
9/1/2019,1130.0,1570.0,574.0
10/1/2019,1200.0,2030.0,564.0
11/1/2019,1560.0,2720.0,699.0
12/1/2019,1530.0,2680.0,687.0
13/1/2019,1310.0,2180.0,592.0
14/1/2019,1100.0,1780.0,506.0
15/1/2019,1050.0,1780.0,476.0
16/1/2019,972.0,1900.0,410.0
17/1/2019,963.0,1960.0,430.0
18/1/2019,1240.0,2200.0,534.0
19/1/2019,1720.0,3210.0,753.0
20/1/2019,1980.0,3540.0,874.0
21/1/2019,1790.0,2970.0,840.0
22/1/2019,1690.0,2790.0,761.0
23/1/2019,1910.0,3310.0,881.0
24/1/2019,1920.0,3170.0,863.0
25/1/2019,1470.0,2070.0,669.0
26/1/2019,1070.0,1390.0,482.0
27/1/2019,893.0,1190.0,405.0
28/1/2019,824.0,1200.0,372.0
29/1/2019,997.0,2180.0,412.0
30/1/2019,1640.0,3270.0,733.0
31/1/2019,1890.0,3620.0,837.0
1/2/2019,1980.0,3730.0,888.0
2/2/2019,2060.0,3770.0,963.0
3/2/2019,2050.0,3530.0,917.0
4/2/2019,1520.0,2000.0,689.0
5/2/2019,1110.0,1460.0,512.0
6/2/2019,1070.0,1360.0,498.0
7/2/2019,1100.0,1390.0,490.0
8/2/2019,990.0,1280.0,449.0
9/2/2019,917.0,1100.0,397.0
10/2/2019,827.0,1060.0,344.0
11/2/2019,779.0,1010.0,318.0
12/2/2019,768.0,1180.0,335.0
13/2/2019,987.0,2110.0,417.0
14/2/2019,1550.0,3260.0,680.0
15/2/2019,1880.0,3630.0,829.0
16/2/2019,1960.0,3480.0,871.0
17/2/2019,1660.0,2530.0,752.0
18/2/2019,1490.0,2080.0,701.0
19/2/2019,1580.0,2190.0,779.0
20/2/2019,1610.0,2270.0,789.0
21/2/2019,1490.0,2190.0,723.0
22/2/2019,1310.0,2040.0,606.0
23/2/2019,1140.0,1760.0,494.0
24/2/2019,840.0,1360.0,349.0
25/2/2019,655.0,1060.0,242.0
26/2/2019,727.0,1280.0,263.0
27/2/2019,913.0,1520.0,382.0
28/2/2019,1120.0,1720.0,498.0
29/2/2019,0.0,0.0,0.0
30/2/2019,0.0,0.0,0.0
31/2/2019,0.0,0.0,0.0
1/3/2019,1130.0,1690.0,506.0
2/3/2019,1130.0,1640.0,493.0
3/3/2019,1030.0,1280.0,457.0
4/3/2019,892.0,1110.0,390.0
5/3/2019,1030.0,1310.0,467.0
6/3/2019,1020.0,1420.0,482.0
7/3/2019,959.0,1510.0,412.0
8/3/2019,985.0,1650.0,447.0
9/3/2019,1060.0,1730.0,453.0
10/3/2019,867.0,1360.0,342.0
11/3/2019,680.0,1060.0,284.0
12/3/2019,799.0,1530.0,309.0
13/3/2019,920.0,1590.0,358.0
14/3/2019,923.0,1520.0,391.0
15/3/2019,1000.0,1550.0,439.0
16/3/2019,1050.0,1500.0,481.0
17/3/2019,1040.0,1280.0,485.0
18/3/2019,1010.0,1140.0,456.0
19/3/2019,1040.0,1360.0,471.0
20/3/2019,1060.0,1400.0,484.0
21/3/2019,1030.0,1380.0,443.0
22/3/2019,988.0,1490.0,432.0
23/3/2019,946.0,1720.0,400.0
24/3/2019,901.0,1730.0,398.0
25/3/2019,970.0,1620.0,437.0
26/3/2019,951.0,1560.0,402.0
27/3/2019,1100.0,1890.0,470.0
28/3/2019,1190.0,1960.0,531.0
29/3/2019,1200.0,1950.0,559.0
30/3/2019,1190.0,1940.0,550.0
31/3/2019,1290.0,2130.0,577.0
1/4/2019,1440.0,2420.0,669.0
2/4/2019,1530.0,2540.0,719.0
3/4/2019,1470.0,2320.0,689.0
4/4/2019,1480.0,2550.0,701.0
5/4/2019,1580.0,2810.0,716.0
6/4/2019,1590.0,3000.0,721.0
7/4/2019,1560.0,2980.0,685.0
8/4/2019,1530.0,2820.0,650.0
9/4/2019,1570.0,2830.0,689.0
10/4/2019,1610.0,2840.0,676.0
11/4/2019,1670.0,2930.0,700.0
12/4/2019,1730.0,2970.0,779.0
13/4/2019,1800.0,2940.0,825.0
14/4/2019,1820.0,2860.0,836.0
15/4/2019,1890.0,3020.0,872.0
16/4/2019,1960.0,3250.0,947.0
17/4/2019,1940.0,3310.0,906.0
18/4/2019,1870.0,3120.0,871.0
19/4/2019,1710.0,2990.0,777.0
20/4/2019,1620.0,2950.0,716.0
21/4/2019,1640.0,2890.0,695.0
22/4/2019,1670.0,2860.0,728.0
23/4/2019,1690.0,2850.0,737.0
24/4/2019,1710.0,2870.0,738.0
25/4/2019,1730.0,2900.0,755.0
26/4/2019,1730.0,2910.0,760.0
27/4/2019,1820.0,3100.0,812.0
28/4/2019,1820.0,2990.0,799.0
29/4/2019,1710.0,2770.0,767.0
30/4/2019,1640.0,2640.0,739.0
31/4/2019,0.0,0.0,0.0
1/5/2019,1530.0,2640.0,692.0
2/5/2019,1480.0,2720.0,658.0
3/5/2019,1600.0,2970.0,682.0
4/5/2019,1710.0,3150.0,748.0
5/5/2019,1780.0,3150.0,797.0
6/5/2019,1860.0,3170.0,813.0
7/5/2019,1980.0,3340.0,868.0
8/5/2019,2130.0,3510.0,973.0
9/5/2019,2210.0,3590.0,989.0
10/5/2019,2190.0,3460.0,979.0
11/5/2019,2130.0,3450.0,940.0
12/5/2019,2170.0,3390.0,961.0
13/5/2019,2090.0,3260.0,944.0
14/5/2019,2020.0,3330.0,926.0
15/5/2019,2060.0,3630.0,914.0
16/5/2019,2100.0,3860.0,917.0
17/5/2019,2060.0,3960.0,890.0
18/5/2019,2110.0,4020.0,921.0
19/5/2019,2130.0,3760.0,930.0
20/5/2019,2060.0,3510.0,894.0
21/5/2019,2050.0,3450.0,884.0
22/5/2019,2070.0,3470.0,890.0
23/5/2019,2100.0,3470.0,935.0
24/5/2019,2120.0,3460.0,938.0
25/5/2019,2140.0,3500.0,973.0
26/5/2019,2280.0,3720.0,1030.0
27/5/2019,2180.0,3560.0,975.0
28/5/2019,2090.0,3630.0,934.0
29/5/2019,2200.0,3860.0,968.0
30/5/2019,2140.0,3980.0,955.0
31/5/2019,2250.0,4100.0,990.0
1/6/2019,2210.0,3990.0,976.0
2/6/2019,2420.0,4400.0,1120.0
3/6/2019,2620.0,4600.0,1220.0
4/6/2019,2630.0,4410.0,1190.0
5/6/2019,2560.0,4230.0,1170.0
6/6/2019,2580.0,4240.0,1190.0
