wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level
0.25,18.4,18.4,20.6303,0.7167,66.3,0.0,515.7133
0.4167,18.5333,18.5333,20.7573,0.7267,66.3,0.0,515.7133
0.5833,18.4333,18.4333,21.1043,0.7433,66.3,0.0,515.7133
0.6667,18.6333,18.6333,20.4413,0.75,64.8,0.0,515.7033
0.5833,18.7,18.7,20.5293,0.7467,63.8333,0.0,515.6967
0.5,18.6333,18.6333,20.0007,0.7533,62.4,0.0,515.6867
0.5,19.6333,19.6333,20.8833,0.7433,60.9667,0.0,515.6767
0.5,20.6,20.6,20.4883,0.7433,60.0,0.0,515.67
0.5,21.2667,21.2667,21.0677,0.7267,59.0333,0.0,515.6633
0.9167,20.6333,20.6333,21.2963,0.7233,58.0667,0.0,515.6567
1.3333,19.7667,19.7667,20.944,0.71,56.6333,0.0,515.6467
1.3333,19.0,19.0,20.639,0.7233,56.1667,0.0,515.6433
0.9167,18.8333,18.8333,20.2903,0.73,55.2,0.0,515.6367
0.3333,19.0,19.0,20.97,0.7367,54.7,0.0,515.6333
0.1667,18.8,18.8,20.1227,0.74,54.2,0.0,515.63
0.0,19.2333,19.2333,20.088,0.71,53.2667,0.0,515.6233
0.0,18.8667,18.8667,19.7377,0.7167,52.3333,0.0,515.6167
0.1667,18.8667,18.8667,20.4233,0.7033,51.8667,0.0,515.6133
0.3333,18.6333,18.6333,20.754,0.7333,52.3333,0.0,515.6167
0.8333,19.4,19.4,21.4957,0.7267,52.3333,0.0,515.6167
1.1667,20.6,20.6,21.3243,0.7267,50.9333,0.0,515.6067
1.5833,21.4667,21.4667,20.6067,0.7233,50.0,0.0,515.6
1.6667,22.0,22.0,20.2113,0.72,49.0667,0.0,515.5933
1.6667,22.0667,22.0667,20.7293,0.72,49.0667,0.0,515.5933
1.5833,22.2667,22.2667,21.5727,0.71,48.1667,0.0,515.5867
1.3333,22.5333,22.5333,21.913,0.72,47.7333,0.0,515.5833
1.1667,22.8,22.8,22.022,0.73,46.8333,0.0,515.5767
1.0833,22.5333,22.5333,22.3203,0.73,45.9,0.0,515.57
1.1667,21.9,21.9,22.6667,0.7167,44.5,0.0,515.56
1.25,21.0,21.0,23.105,0.7067,44.0333,0.0,515.5567
1.25,20.6333,20.6333,22.422,0.7,43.5667,0.0,515.5533
0.9167,19.8333,19.8333,20.3263,0.7233,43.5667,0.0,515.5533
0.5833,19.5333,19.5333,20.6297,0.7267,42.6667,0.0,515.5467
0.3333,19.3,19.3,21.544,0.7367,42.6667,0.0,515.5467
0.4167,20.0667,20.0667,23.7307,0.7233,42.2333,0.0,515.5433
0.9167,21.0,21.0,23.4197,0.73,41.7667,0.0,515.54
1.3333,22.0333,22.0333,23.0123,0.7433,40.8667,0.0,515.5333
1.5833,22.9,22.9,22.699,0.7533,40.4,0.0,515.53
1.4167,23.4667,23.4667,22.1903,0.7533,39.9667,0.0,515.5267
1.3333,23.6667,23.6667,22.2557,0.7533,39.5333,0.0,515.5233
1.4167,23.3,23.3,19.3367,0.7667,40.9,0.0,515.5333
1.5,22.9667,22.9667,20.3633,0.7567,44.0667,0.0,515.5567
1.5,21.9667,21.9667,20.67,0.74,46.3333,0.0,515.5733
1.3333,21.6,21.6,24.01,0.72,46.8,0.0,515.5767
1.1667,21.4,21.4,23.6883,0.71,45.4333,0.0,515.5667
0.75,21.3,21.3,23.6557,0.7067,43.6,0.0,515.5533
0.5,21.3,21.3,23.4767,0.68,41.7667,0.0,515.54
0.5833,20.9333,20.9333,23.2947,0.6867,39.9667,0.0,515.5267
0.9167,21.2667,21.2667,23.5043,0.69,39.0667,0.0,515.52
1.0833,21.1333,21.1333,24.0083,0.7,38.1667,0.0,515.5133
0.9167,19.8,19.8,24.8557,0.6933,37.2667,0.0,515.5067
1.1667,17.4667,17.4667,25.1147,0.7,36.4,0.0,515.5
1.5833,15.9667,15.9667,25.1273,0.71,35.5333,0.0,515.4933
2.25,16.1,16.1,24.793,0.7233,35.1,0.0,515.49
2.5,17.3,17.3,22.6683,0.7267,34.6667,0.0,515.4867
2.0,18.6333,18.6333,21.832,0.7367,34.2333,0.0,515.4833
1.25,20.1333,20.1333,22.088,0.7333,33.3667,0.0,515.4767
0.6667,21.2333,21.2333,23.7807,0.7267,33.3667,0.0,515.4767
0.8333,22.4667,22.4667,23.982,0.7033,32.9333,0.0,515.4733
1.0,23.2333,23.2333,22.734,0.6833,32.5,0.0,515.47
1.0,24.2,24.2,22.3837,0.6667,31.6333,0.0,515.4633
1.25,24.6667,24.6667,22.6337,0.6667,30.8,0.0,515.4567
1.5,25.3333,25.3333,23.4843,0.6733,30.4,0.0,515.4533
1.3333,25.8,25.8,23.732,0.6933,30.0,0.0,515.45
0.9167,26.1,26.1,23.2233,0.7,30.0,0.0,515.45
0.4167,26.1667,26.1667,22.2573,0.7133,29.5667,0.0,515.4467
0.3333,26.3667,26.3667,22.1993,0.7133,29.5667,0.0,515.4467
0.75,26.6667,26.6667,22.5443,0.71,30.4,0.0,515.4533
1.25,26.8333,26.8333,22.3287,0.7067,31.2333,0.0,515.46
1.3333,26.6333,26.6333,20.996,0.7,31.6333,0.0,515.4633
0.9167,25.9667,25.9667,19.6607,0.73,32.5,0.0333,515.47
0.8333,25.7333,25.7333,20.4077,0.7433,33.3667,0.0333,515.4767
1.1667,25.3,25.3,20.694,0.77,33.8,0.9333,515.48
1.1667,25.3667,25.3667,20.8263,0.75,33.3667,0.9,515.4767
0.8333,25.1667,25.1667,20.6033,0.7333,31.6667,0.9,515.4633
0.75,25.5667,25.5667,20.939,0.7067,30.4,0.0,515.4533
1.0,25.5667,25.5667,19.5337,0.7133,28.7,0.0,515.44
1.3333,25.7333,25.7333,18.589,0.7267,28.3,0.0,515.4367
1.4167,25.8667,25.8667,18.103,0.7367,27.9,0.0,515.4333
1.4167,26.0,26.0,19.9197,0.7367,27.5,0.0,515.43
1.3333,26.5,26.5,20.045,0.6933,27.9,0.0,515.4333
1.1667,26.3333,26.3333,21.094,0.6567,27.9,0.0,515.4333
1.0833,26.5333,26.5333,21.013,0.6333,27.4667,0.0,515.43
1.1667,26.0,26.0,22.9857,0.6367,26.2333,0.0,515.42
1.3333,25.9667,25.9667,24.1367,0.65,25.8,0.0,515.4133
1.1667,25.2667,25.2667,25.389,0.6533,25.4,0.0,515.41
0.8333,24.6667,24.6667,25.099,0.6733,25.4,0.0,515.41
0.5,24.0333,24.0333,23.3673,0.6967,25.0,0.0,515.41
0.5,24.3667,24.3667,22.6627,0.7233,25.0,0.0,515.41
0.75,24.6667,24.6667,20.773,0.77,25.8333,0.5667,515.4167
1.0,24.9667,24.9667,19.4477,0.8067,30.9667,5.0667,515.4567
1.1667,25.1667,25.1667,19.7687,0.8,39.7667,5.0667,515.5233
1.0833,25.4667,25.4667,21.7353,0.7467,41.8667,4.5,515.54
1.1667,26.0333,26.0333,25.0907,0.6933,38.4,0.0,515.5133
1.3333,26.3333,26.3333,25.7683,0.67,31.2667,0.0,515.46
1.4167,26.6667,26.6667,25.1583,0.6633,29.1667,0.0,515.4433
1.3333,26.3667,26.3667,25.0097,0.67,29.1667,0.0,515.4433
1.25,26.0333,26.0333,24.4487,0.6867,29.1667,0.0,515.4433
1.25,25.7,25.7,24.1447,0.7267,30.8333,0.0,515.4567
1.6667,25.6667,25.6667,23.2733,0.7467,32.1,0.0,515.4667
2.0833,25.2667,25.2667,22.1967,0.7733,33.8,15.7,515.48
2.8333,24.6,24.6,21.1197,0.8067,36.4333,20.2667,515.5
3.1667,24.7667,24.7667,20.812,0.8067,40.0,20.3333,515.5267
3.25,25.2,25.2,22.0443,0.7767,39.5667,4.6333,515.5233
3.0,26.1,26.1,24.251,0.7133,36.1,0.0667,515.4967
2.25,26.3667,26.3667,25.0693,0.68,30.4333,0.0,515.4533
1.75,26.6,26.6,25.9883,0.6633,27.9,0.0,515.4333
1.3333,26.6667,26.6667,26.4443,0.6633,26.2333,0.0,515.42
1.4167,27.0,27.0,26.9503,0.6533,24.6667,0.0,515.4067
1.5,27.0667,27.0667,26.0223,0.6333,23.1667,0.0,515.3933
1.5,27.4333,27.4333,24.992,0.5967,21.7,0.0,515.38
1.0833,26.8,26.8,23.706,0.5967,21.7,8.1667,515.38
0.6667,26.1,26.1,24.0047,0.63,24.8667,13.2,515.4067
0.5833,25.5,25.5,24.4557,0.6767,28.4,13.6,515.4367
0.9167,25.6667,25.6667,23.9377,0.7033,32.7333,8.1333,515.47
0.8333,25.9667,25.9667,22.3487,0.7233,36.5,11.8333,515.5
0.4167,25.8,25.8,21.5747,0.7433,46.0333,16.0,515.57
0.4167,25.7667,25.7667,21.922,0.75,63.5667,19.7,515.69
0.8333,26.0333,26.0333,22.727,0.7467,85.0667,23.8667,515.83
1.1667,25.6667,25.6667,21.752,0.7467,90.3667,21.9667,515.8633
1.0833,24.8,24.8,20.118,0.77,78.5,16.0,515.7867
0.8333,24.0,24.0,17.826,0.7633,57.2333,3.2333,515.6467
0.6667,24.1333,24.1333,18.1717,0.7633,44.8,1.4667,515.56
0.5833,24.7333,24.7333,20.9477,0.74,38.6667,1.0333,515.5167
0.6667,24.9,24.9,20.689,0.7567,35.5333,0.9667,515.4933
0.6667,24.4333,24.4333,16.9907,0.7833,32.9333,8.1667,515.4733
0.5833,23.6333,23.6333,11.5743,0.8267,33.8,10.6,515.48
0.4167,22.6333,22.6333,9.7527,0.8633,134.2,55.1,515.99
0.3333,22.1667,22.1667,9.7007,0.8633,254.3333,49.3667,516.53
0.4167,22.1667,22.1667,11.6627,0.8433,308.3333,57.3,516.8333
0.5833,22.6667,22.6667,13.12,0.8133,252.6667,15.4333,516.59
0.5,23.0,23.0,13.973,0.81,181.0,22.9333,516.3367
0.25,22.9667,22.9667,13.062,0.82,179.0,19.9,516.3267
0.0,23.2333,23.2333,14.7627,0.8067,183.6667,20.1,516.3467
0.0,23.4,23.4,18.068,0.7833,173.0,11.9,516.2967
0.1667,23.7667,23.7667,19.3657,0.7533,145.0,4.7667,516.16
0.3333,23.7,23.7,17.704,0.7533,119.6667,9.0333,516.0333
0.3333,23.7,23.7,16.7917,0.7533,126.3333,22.1,516.0667
0.1667,23.7333,23.7333,16.584,0.76,136.6667,21.9,516.12
0.0,23.7333,23.7333,18.5267,0.7633,134.2,16.8,516.1067
0.0,23.6,23.6,18.4177,0.7633,106.3,2.9333,515.9567
0.1667,23.5667,23.5667,19.8077,0.7633,82.3,2.9333,515.82
0.3333,23.5,23.5,18.901,0.76,70.7667,0.8667,515.7467
0.4167,23.7,23.7,19.6897,0.7467,64.8333,0.0,515.7067
0.3333,23.5667,23.5667,20.6763,0.7333,60.5,0.0,515.6733
0.3333,23.7,23.7,22.3117,0.7133,55.5,0.0,515.6367
0.4167,23.0667,23.0667,19.6167,0.74,51.3333,8.1333,515.6067
0.5,22.7333,22.7333,17.9663,0.76,52.0333,8.5667,515.6133
0.5,22.8,22.8,17.908,0.7733,53.7667,8.5667,515.6267
0.4167,23.4,23.4,19.3443,0.7533,52.4,0.4333,515.6167
0.3333,23.6,23.6,17.5507,0.7467,48.2,0.0,515.5867
0.3333,23.3,23.3,14.9627,0.7467,45.9,1.1667,515.57
0.4167,23.5333,23.5333,14.3123,0.74,46.3667,1.1667,515.5733
0.5833,24.1333,24.1333,16.937,0.73,46.8333,1.1667,515.5767
0.6667,24.4333,24.4333,17.677,0.7333,45.4333,0.2,515.5667
0.75,24.3333,24.3333,20.597,0.74,43.6,0.2,515.5533
0.75,24.2667,24.2667,20.8397,0.7433,48.3,5.3,515.5867
1.0,24.9333,24.9333,22.421,0.7333,51.0667,5.1,515.6067
1.25,25.6667,25.6667,21.079,0.72,51.0667,5.1,515.6067
1.5,25.9,25.9,19.491,0.7133,50.1,0.1333,515.6
1.5,25.6667,25.6667,17.6563,0.7133,49.1667,0.1333,515.5933
1.1667,25.2,25.2,15.9707,0.74,56.2,7.7333,515.6433
0.8333,24.7667,24.7667,14.4347,0.7667,67.3333,35.3,515.7167
0.5833,24.4667,24.4667,12.4043,0.8033,76.0667,41.4333,515.7767
0.6667,24.2667,24.2667,11.166,0.8167,84.2,40.1333,515.83
0.5833,24.1333,24.1333,11.0167,0.82,86.3333,15.7,515.8433
0.4167,24.0333,24.0333,13.1933,0.8067,89.4667,10.8,515.8633
0.4167,24.1333,24.1333,14.6777,0.7933,85.3,6.2667,515.8367
0.5833,24.6,24.6,16.5087,0.78,75.9333,4.3,515.7767
0.5,25.2,25.2,18.588,0.7633,68.8333,3.0667,515.73
0.25,25.9333,25.9333,21.064,0.7433,62.9333,1.3,515.69
0.1667,26.2,26.2,21.9067,0.74,56.6667,0.0,515.6467
0.3333,25.9667,25.9667,19.68,0.74,51.4667,0.0,515.61
0.8333,25.5333,25.5333,16.4627,0.7533,47.7333,1.2333,515.5833
1.1667,25.0,25.0,14.5823,0.7633,49.1333,10.1,515.5933
1.6667,25.0,25.0,15.9227,0.7767,50.0333,13.5333,515.6
1.8333,25.0,25.0,18.007,0.7833,53.3,12.3,515.6233
1.3333,25.0667,25.0667,18.207,0.78,53.3,3.4333,515.6233
0.6667,25.1,25.1,18.2607,0.7733,52.4,4.0667,515.6167
0.25,24.9333,24.9333,17.272,0.77,49.1333,4.6,515.5933
0.5,24.7333,24.7333,16.3807,0.79,46.6,5.0333,515.5733
1.0833,24.3667,24.3667,13.6523,0.8033,47.5,1.3667,515.58
1.4167,23.9,23.9,11.121,0.8233,51.2333,6.1333,515.6067
1.1667,24.0333,24.0333,12.7143,0.81,60.1333,5.9333,515.67
0.5833,24.1667,24.1667,14.0597,0.8033,66.1333,13.6,515.7133
0.0,24.5333,24.5333,16.6493,0.79,66.1333,9.1333,515.7133
0.0,24.2667,24.2667,15.3587,0.8,65.2333,10.0667,515.7067
0.0,23.9333,23.9333,15.2627,0.8133,73.9333,3.7333,515.76
0.0,23.8,23.8,14.5193,0.8267,87.6333,12.0333,515.85
0.3333,23.4667,23.4667,13.6233,0.83,120.7667,22.3,516.03
0.6667,23.0667,23.0667,11.6797,0.85,155.0667,31.5,516.2033
0.8333,22.4333,22.4333,9.8343,0.8633,189.0,36.4,516.3733
0.6667,22.4,22.4,9.7353,0.8567,181.6667,25.7,516.3433
0.5833,22.6333,22.6333,13.8883,0.8333,153.0,14.7667,516.2033
0.6667,23.2,23.2,17.193,0.8233,117.0333,0.9333,516.02
0.6667,23.2,23.2,18.8467,0.84,98.5333,13.3,515.9167
0.5833,23.3667,23.3667,19.557,0.8433,96.5333,18.2,515.9067
0.3333,23.5,23.5,19.9647,0.8433,94.3,18.0,515.8933
0.1667,24.1667,24.1667,22.227,0.83,90.2333,4.9,515.87
0.0,24.6,24.6,19.9757,0.8233,81.2,0.0,515.8133
0.0,24.3667,24.3667,19.5807,0.8267,77.0333,1.1333,515.7867
0.6667,23.8667,23.8667,19.1357,0.8433,77.9333,6.6,515.79
1.3333,23.1333,23.1333,20.2473,0.86,79.1,8.7667,515.7967
1.4167,22.9667,22.9667,21.109,0.85,85.1,7.6333,515.8333
0.8333,23.1333,23.1333,22.4253,0.8333,84.0667,3.8,515.8267
0.3333,23.5,23.5,22.4817,0.8433,92.2667,7.9,515.8767
0.4167,23.6,23.6,20.52,0.8633,102.9667,15.2,515.9367
0.5833,23.9667,23.9667,18.5583,0.88,169.6667,41.1667,516.2467
0.6667,24.0333,24.0333,17.0473,0.8733,201.0,36.0,516.5033
0.5,24.1333,24.1333,15.1783,0.8767,216.0,31.7333,516.58
0.25,23.6667,23.6667,12.348,0.8933,184.6667,8.0,516.4567
0.0833,23.4,23.4,10.7293,0.9167,204.0,25.0,516.4367
0.1667,23.0667,23.0667,12.246,0.9333,256.6667,25.3,516.6533
0.3333,23.4667,23.4667,13.7633,0.9167,294.6667,31.6667,516.81
0.4167,23.7333,23.7333,14.1663,0.9067,287.3333,14.2333,516.78
0.75,24.2,24.2,15.7883,0.88,248.3333,15.7,516.6267
1.0,24.2,24.2,16.649,0.8733,211.0,5.6,516.4733
1.0,24.3,24.3,17.8133,0.86,199.3333,6.0,516.4233
0.75,24.0333,24.0333,14.3593,0.8733,217.3333,21.1333,516.4967
0.8333,23.8667,23.8667,15.1193,0.8767,239.3333,34.7,516.59
1.1667,23.6,23.6,16.082,0.8833,252.0,51.1667,516.6433
1.25,24.0333,24.0333,20.6007,0.8667,265.3333,39.5,516.69
1.0,24.2,24.2,19.5293,0.8733,260.3333,26.4667,516.67
0.6667,24.5,24.5,16.3713,0.88,251.0,9.4,516.63
0.5833,24.5,24.5,15.2993,0.8867,220.6667,2.5333,516.5133
0.5,24.5,24.5,16.0057,0.8767,200.3333,1.8667,516.4267
0.5,24.1333,24.1333,15.9977,0.8933,216.3333,11.0667,516.4867
0.5833,23.7,23.7,12.4787,0.9067,258.0,10.2333,516.65
0.6667,23.3333,23.3333,9.824,0.92,267.3333,11.8,516.69
1.0,23.1,23.1,10.4257,0.91,244.6667,31.5,516.6033
1.25,22.8333,22.8333,10.416,0.9133,223.0,38.6333,516.52
1.4167,23.0,23.0,13.0017,0.9133,228.0,37.2333,516.54
1.3333,23.4667,23.4667,14.7723,0.91,227.3333,8.3667,516.5367
1.9167,24.0667,24.0667,18.2217,0.89,197.6667,3.0,516.4133
2.5833,23.9667,23.9667,16.072,0.8833,180.3333,3.5,516.34
3.0,23.7667,23.7667,13.719,0.8867,174.6667,4.3667,516.3133
2.75,23.4667,23.4667,10.7547,0.8967,167.0,6.5,516.28
3.1667,23.2333,23.2333,9.9277,0.91,219.3333,13.8,516.49
3.8333,23.0333,23.0333,10.0667,0.91,285.3333,16.9667,516.75
3.75,22.9667,22.9667,12.4397,0.91,362.0,13.1,517.05
3.0,23.4,23.4,15.0657,0.8967,366.0,8.5333,517.0667
2.0,23.8,23.8,17.8413,0.8767,361.6667,7.4667,517.05
1.75,23.8333,23.8333,16.4017,0.8667,317.3333,7.5,516.89
1.25,23.5667,23.5667,17.2937,0.86,280.0,4.1,516.7467
1.0,23.5,23.5,18.386,0.85,240.3333,0.7333,516.6
1.25,23.7,23.7,21.2007,0.8433,222.0,0.2667,516.52
1.75,23.7667,23.7667,21.2263,0.83,210.0,0.5,516.4667
1.9167,23.6667,23.6667,21.5023,0.8233,188.6667,0.4,516.3733
1.5833,23.8,23.8,21.1203,0.8167,180.6667,0.3333,516.34
1.4167,24.1,24.1,21.042,0.8233,174.6667,2.7,516.3133
1.5833,24.3333,24.3333,20.406,0.8333,174.6667,3.7333,516.3133
1.8333,24.0,24.0,20.375,0.85,175.0,17.1333,516.3133
1.9167,24.0667,24.0667,19.7913,0.8433,182.3333,15.0333,516.3433
1.8333,23.9333,23.9333,19.156,0.81,185.6667,14.0,516.3567
1.6667,23.9333,23.9333,19.172,0.7667,184.6667,0.5,516.3533
1.4167,23.7667,23.7667,20.443,0.7567,172.0,0.0,516.3
1.3333,23.8333,23.8333,21.2103,0.77,157.6667,0.0,516.2333
2.0833,23.6667,23.6667,20.8233,0.7867,143.6667,0.0,516.1633
2.9167,23.2,23.2,18.7877,0.7867,134.0,0.0,516.1133
2.8333,22.9333,22.9333,18.9973,0.8133,128.0,0.6333,516.08
1.9167,23.3667,23.3667,18.5107,0.8367,125.0,1.7667,516.0667
1.5,23.6,23.6,18.3777,0.8633,128.0,10.2333,516.0833
2.0,23.5333,23.5333,16.003,0.8633,158.3333,22.8333,516.23
2.4167,23.0667,23.0667,14.7757,0.87,206.0,36.8333,516.4433
2.3333,23.0,23.0,13.0107,0.8533,240.6667,28.5333,516.5967
2.3333,23.1333,23.1333,11.9893,0.8533,230.6667,15.3,516.55
2.4167,23.2,23.2,10.427,0.84,199.6667,0.7,516.4167
3.1667,23.0333,23.0333,10.006,0.8633,183.6667,2.3,516.35
3.8333,23.1333,23.1333,11.9877,0.8367,245.3333,2.8667,516.5933
3.5,22.9,22.9,16.5153,0.8067,259.3333,2.3333,516.6567
2.5,23.2,23.2,20.7427,0.7633,255.0,0.5667,516.6367
1.1667,23.0667,23.0667,22.0167,0.76,182.6667,0.0,516.3467
0.8333,23.2333,23.2333,19.8177,0.7833,157.6667,0.0,516.23
0.3333,23.2667,23.2667,17.4323,0.81,143.3333,0.0,516.1633
0.1667,23.5333,23.5333,16.7973,0.8367,136.3333,0.0,516.1267
0.0833,23.7667,23.7667,17.672,0.8467,151.0,0.3667,516.1967
0.1667,23.7333,23.7333,19.3707,0.86,166.6667,5.4667,516.27
0.1667,23.5,23.5,18.308,0.87,184.3333,11.9,516.3533
0.0833,23.6667,23.6667,17.3427,0.8667,190.0,11.7,516.38
0.5,24.0667,24.0667,18.4897,0.84,187.0,6.6,516.3667
1.0,24.2,24.2,20.598,0.8067,178.3333,0.1667,516.3267
1.4167,24.0,24.0,22.461,0.7867,158.3333,0.0,516.2433
1.3333,23.3667,23.3667,22.6857,0.7833,143.6667,0.0,516.1733
0.9167,23.0667,23.0667,17.9673,0.8233,132.3333,0.0667,516.1167
0.5833,22.5333,22.5333,13.3077,0.8733,448.0,24.1667,516.7867
0.3333,22.7333,22.7333,12.061,0.8967,567.0,26.6,517.3167
0.4167,22.9,22.9,14.7693,0.88,618.0,26.9667,517.5933
0.6667,23.4333,23.4333,16.6707,0.8733,335.3333,3.6333,517.0867
0.8333,23.6333,23.6333,16.7553,0.86,247.6667,1.3,516.7133
1.4167,23.7,23.7,17.925,0.8533,224.0,1.4,516.5733
1.8333,24.0,24.0,19.051,0.8333,209.6667,1.4667,516.49
1.8333,23.8,23.8,17.5493,0.84,202.0,1.3667,516.4467
1.4167,23.5333,23.5333,15.5863,0.83,198.0,1.0667,516.4267
2.0833,22.9,22.9,14.562,0.82,243.0,3.8333,516.6
3.1667,22.2667,22.2667,16.5057,0.7967,236.6667,3.8333,516.57
3.5833,21.8,21.8,19.556,0.79,238.6667,3.6,516.5767
2.9167,21.7667,21.7667,22.0917,0.7767,187.3333,0.0,516.3733
2.0,21.5333,21.5333,22.3997,0.7867,184.0,0.0,516.3567
1.75,21.3333,21.3333,22.244,0.7933,168.3333,0.0,516.2833
1.5833,21.2,21.2,21.5893,0.7967,157.6667,0.0,516.2333
1.6667,21.9667,21.9667,21.0723,0.7833,147.3333,0.0,516.1833
1.5,22.2333,22.2333,19.2367,0.7833,141.3333,0.0,516.1533
1.25,22.2333,22.2333,16.732,0.78,136.0,0.0,516.1267
0.9167,21.0667,21.0667,12.4207,0.8,134.0,0.0,516.1167
0.8333,20.4667,20.4667,9.257,0.84,135.0,4.1667,516.12
0.75,20.5333,20.5333,9.672,0.88,138.3333,5.6333,516.1333
0.75,21.5,21.5,11.671,0.8967,146.6667,9.9,516.1733
1.3333,22.6,22.6,14.6527,0.8633,145.3333,5.7333,516.1667
1.9167,22.8333,22.8333,16.0033,0.8333,141.0,4.2667,516.1467
2.75,22.7667,22.7667,15.967,0.8233,129.3333,3.6,516.09
3.0,22.4667,22.4667,14.588,0.82,126.3333,3.8,516.0767
2.25,21.7333,21.7333,15.923,0.81,123.0,3.8,516.06
1.25,20.9667,20.9667,16.5987,0.8,118.0,0.2,516.0333
0.75,20.4667,20.4667,19.0917,0.8,111.6667,0.0,515.9967
1.25,20.8,20.8,18.468,0.7767,107.6667,0.0,515.9733
2.4167,20.5333,20.5333,19.226,0.7667,107.6667,0.0,515.9733
3.0833,19.8,19.8,19.5347,0.7367,107.0,0.0,515.97
3.1667,18.7667,18.7667,18.35,0.7567,103.9333,0.0,515.95
2.5833,19.4333,19.4333,15.417,0.74,99.3,0.0,515.9233
1.75,20.5667,20.5667,11.0397,0.75,97.7667,0.0,515.9167
1.5,21.6333,21.6333,11.838,0.74,104.5,0.0,515.9367
1.9167,21.6667,21.6667,15.7473,0.7233,114.4667,0.0,515.99
2.5833,20.9333,20.9333,19.3047,0.7067,118.3333,0.0,516.01
2.9167,20.4333,20.4333,18.532,0.6933,112.3333,0.0,515.9967
2.5833,20.5667,20.5667,17.1937,0.7033,105.0,0.0,515.9567
2.0,20.8333,20.8333,13.4753,0.77,113.3333,16.3667,515.9967
1.75,21.1667,21.1667,10.4593,0.8433,359.0,32.0333,516.86
1.5,21.3667,21.3667,8.4,0.8633,494.3333,32.0333,517.56
1.5,22.0667,22.0667,12.02,0.81,535.3333,15.6667,517.8267
1.5,21.9333,21.9333,14.082,0.7767,335.3333,0.0,517.2
1.5,21.9,21.9,17.5197,0.76,226.0,0.0,516.6667
2.0,21.6333,21.6333,16.5937,0.7433,193.6667,0.0,516.4733
2.5,22.0333,22.0333,18.2157,0.7033,166.3333,0.0,516.3567
3.6667,21.1333,21.1333,18.1957,0.69,156.3333,0.0,516.2967
4.3333,19.6333,19.6333,19.902,0.7067,152.6667,0.0,516.2767
4.6667,18.3,18.3,20.661,0.72,151.6667,0.0,516.27
4.3333,18.0333,18.0333,20.3457,0.7467,148.3333,0.0,516.25
3.5,18.8333,18.8333,20.419,0.75,140.3333,0.0,516.2
3.0,19.2,19.2,19.7213,0.7633,129.0,0.0,516.13
2.4167,19.7,19.7,19.069,0.76,120.3333,0.0,516.07
2.3333,19.9333,19.9333,18.9763,0.77,116.6667,0.0,516.0367
2.0,20.2,20.2,18.3713,0.7733,116.0,0.0,516.0233
1.75,20.1333,20.1333,19.0547,0.78,116.0,0.0,516.02
1.75,20.0333,20.0333,17.123,0.7667,116.0,0.0,516.02
2.0,19.2,19.2,18.3243,0.7533,115.3333,0.0,516.0167
2.3333,18.0,18.0,18.112,0.75,114.6667,0.0,516.0133
2.4167,17.3667,17.3667,19.231,0.75,114.0,0.0,516.01
2.0,17.8333,17.8333,18.3353,0.7667,113.0,0.0,516.0033
1.5,18.8667,18.8667,18.6437,0.7733,110.6667,0.0,515.99
1.0833,19.8,19.8,18.3083,0.7867,107.6667,0.0,515.9733
1.1667,21.1,21.1,18.1467,0.7567,104.6667,0.0,515.9567
0.9167,21.6333,21.6333,18.16,0.7233,101.3,0.0,515.9367
0.5833,21.2333,21.2333,18.948,0.6967,98.6,0.0,515.92
0.4167,20.4667,20.4667,20.169,0.7033,95.8333,0.0,515.9033
0.5833,20.2667,20.2667,20.1877,0.72,94.2333,0.0,515.8933
2.0,20.0667,20.0667,20.0767,0.74,92.3,0.0,515.8833
3.25,19.9333,19.9333,19.5797,0.7467,90.9,0.0,515.8767
4.5833,19.8333,19.8333,19.6457,0.7333,90.0333,0.0,515.8733
4.6667,20.1667,20.1667,20.2763,0.7267,90.5667,0.0,515.8767
3.75,20.1333,20.1333,20.866,0.7233,91.1,0.0,515.88
2.75,20.4333,20.4333,21.069,0.71,91.1,0.0,515.88
2.4167,20.2,20.2,21.1,0.6833,87.9333,0.0,515.86
3.0833,20.2333,20.2333,20.9153,0.6633,84.2667,0.0,515.8367
3.8333,19.5667,19.5667,20.5577,0.6833,81.1333,0.0,515.8167
3.9167,19.8,19.8,20.2443,0.7133,80.1,0.0,515.81
3.9167,20.1333,20.1333,20.1063,0.73,79.1,0.0,515.8033
3.8333,20.2,20.2,20.495,0.73,78.1,0.0,515.7967
3.5833,19.8,19.8,20.49,0.7,76.5667,0.0,515.7867
3.4167,19.2,19.2,20.0903,0.6833,75.5333,0.0,515.78
4.0,18.7333,18.7333,19.3407,0.6933,74.5,0.0,515.7733
4.75,18.8667,18.8667,19.207,0.7167,73.5,0.0,515.7667
4.9167,18.7667,18.7667,20.09,0.7333,74.0,0.0,515.77
4.3333,19.4,19.4,20.7987,0.72,73.5,0.0,515.7667
3.75,19.5333,19.5333,16.7987,0.73,73.0,0.0,515.7633
3.75,20.1333,20.1333,16.8497,0.7133,71.5,0.0,515.7533
3.3333,20.3333,20.3333,16.9457,0.7333,70.0333,0.0,515.7433
2.9167,20.8667,20.8667,21.533,0.72,68.5667,0.0,515.7333
2.4167,20.5667,20.5667,21.5873,0.7333,66.6,0.0,515.72
